,Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
160,Austria,Bundesliga,2012/2013,11/05/2013,15:00,Admira,Sturm Graz,3,0,H,2.36,3.55,3.16,2.54,3.6,3.16,2.35,3.34,2.88
161,Austria,Bundesliga,2012/2013,11/05/2013,17:30,Rapid Vienna,Wolfsberger AC,0,0,D,1.7,4.04,5.23,1.73,4.3,5.3,1.68,3.76,4.62
162,Austria,Bundesliga,2012/2013,11/05/2013,17:30,Ried,Mattersburg,1,1,D,1.57,4.42,6.2,1.7,4.42,6.2,1.61,3.86,5.27
163,Austria,Bundesliga,2012/2013,11/05/2013,17:30,Wacker Innsbruck,Austria Vienna,0,3,A,5.5,4.12,1.66,5.5,4.25,1.7,5.11,3.79,1.63
164,Austria,Bundesliga,2012/2013,12/05/2013,15:00,Neustadt,Salzburg,0,6,A,5.97,4.5,1.57,7.0,4.59,1.61,5.77,4.04,1.54
165,Austria,Bundesliga,2012/2013,18/05/2013,15:00,Wolfsberger AC,Admira,0,0,D,2.24,3.52,3.37,2.25,3.65,3.6,2.13,3.41,3.21
166,Austria,Bundesliga,2012/2013,18/05/2013,17:30,Austria Vienna,Neustadt,3,1,H,1.3,6.07,10.92,1.3,6.4,14.0,1.25,5.6,10.99
167,Austria,Bundesliga,2012/2013,18/05/2013,17:30,Mattersburg,Rapid Vienna,2,0,H,3.64,3.57,2.13,3.65,3.65,2.2,3.37,3.32,2.1
168,Austria,Bundesliga,2012/2013,18/05/2013,17:30,Salzburg,Wacker Innsbruck,3,1,H,1.19,7.62,17.23,1.2,8.1,18.0,1.19,6.47,13.15
169,Austria,Bundesliga,2012/2013,19/05/2013,15:00,Sturm Graz,Ried,3,1,H,2.52,3.55,2.88,2.52,3.65,3.0,2.36,3.34,2.85
170,Austria,Bundesliga,2012/2013,22/05/2013,19:30,Admira,Rapid Vienna,0,2,A,3.08,3.46,2.43,3.15,3.57,2.45,2.89,3.34,2.34
171,Austria,Bundesliga,2012/2013,22/05/2013,19:30,Austria Vienna,Mattersburg,4,0,H,1.33,4.92,13.16,1.4,5.4,14.0,1.3,4.79,10.73
172,Austria,Bundesliga,2012/2013,22/05/2013,19:30,Neustadt,Wolfsberger AC,2,0,H,2.58,3.51,2.81,2.6,3.7,2.88,2.47,3.31,2.72
173,Austria,Bundesliga,2012/2013,22/05/2013,19:30,Ried,Salzburg,2,2,D,4.51,3.97,1.81,5.0,4.09,1.81,4.27,3.72,1.76
174,Austria,Bundesliga,2012/2013,22/05/2013,19:30,Wacker Innsbruck,Sturm Graz,2,1,H,2.36,3.57,3.11,2.54,3.7,3.11,2.34,3.39,2.85
175,Austria,Bundesliga,2012/2013,26/05/2013,15:00,Wolfsberger AC,Wacker Innsbruck,2,3,A,2.37,3.68,2.98,2.45,3.75,3.25,2.22,3.52,2.93
176,Austria,Bundesliga,2012/2013,26/05/2013,15:00,Mattersburg,Admira,0,1,A,2.66,3.49,2.71,2.66,3.5,2.95,2.49,3.23,2.72
177,Austria,Bundesliga,2012/2013,26/05/2013,15:00,Rapid Vienna,Ried,3,0,H,2.11,3.7,3.48,2.11,4.0,3.48,2.05,3.61,3.23
178,Austria,Bundesliga,2012/2013,26/05/2013,15:00,Salzburg,Austria Vienna,3,0,H,1.68,4.22,5.05,1.85,4.22,5.19,1.71,3.82,4.38
179,Austria,Bundesliga,2012/2013,26/05/2013,15:00,Sturm Graz,Neustadt,0,3,A,2.14,3.65,3.47,2.14,3.9,3.7,1.99,3.56,3.43
180,Austria,Bundesliga,2013/2014,20/07/2013,15:30,Austria Vienna,Admira,2,0,H,1.42,5.09,7.9,1.42,5.6,9.4,1.36,4.84,7.73
181,Austria,Bundesliga,2013/2014,20/07/2013,18:00,Wolfsberger AC,Rapid Vienna,2,2,D,3.83,3.31,2.16,3.83,3.47,2.5,3.12,3.25,2.25
182,Austria,Bundesliga,2013/2014,20/07/2013,18:00,Grodig,Ried,0,0,D,2.69,3.25,2.89,2.69,3.45,2.9,2.55,3.23,2.7
183,Austria,Bundesliga,2013/2014,20/07/2013,18:00,Neustadt,Salzburg,1,5,A,8.07,5.05,1.42,8.07,5.05,1.5,7.19,4.47,1.41
184,Austria,Bundesliga,2013/2014,21/07/2013,15:30,Wacker Innsbruck,Sturm Graz,2,2,D,2.15,3.52,3.63,2.5,3.52,3.8,2.17,3.28,3.26
185,Austria,Bundesliga,2013/2014,27/07/2013,15:30,Rapid Vienna,Neustadt,4,0,H,1.43,4.84,8.55,1.44,5.6,9.4,1.38,4.65,7.66
186,Austria,Bundesliga,2013/2014,27/07/2013,18:00,Admira,Wacker Innsbruck,1,2,A,2.0,3.69,3.89,2.04,3.7,4.45,1.95,3.44,3.73
187,Austria,Bundesliga,2013/2014,27/07/2013,18:00,Ried,Wolfsberger AC,1,0,H,1.71,4.13,4.97,1.8,4.13,4.97,1.71,3.82,4.44
188,Austria,Bundesliga,2013/2014,27/07/2013,18:00,Salzburg,Austria Vienna,5,1,H,1.65,3.94,5.97,1.8,3.95,5.97,1.66,3.72,4.95
189,Austria,Bundesliga,2013/2014,28/07/2013,15:30,Sturm Graz,Grodig,0,2,A,1.96,3.67,4.17,2.11,3.85,4.7,1.92,3.39,3.93
190,Austria,Bundesliga,2013/2014,03/08/2013,15:30,Neustadt,Wolfsberger AC,2,1,H,2.94,3.32,2.6,3.25,3.32,2.8,2.77,3.18,2.48
191,Austria,Bundesliga,2013/2014,03/08/2013,18:00,Austria Vienna,Ried,3,3,D,1.58,4.32,6.16,1.58,4.75,6.16,1.54,4.03,5.73
192,Austria,Bundesliga,2013/2014,03/08/2013,18:00,Grodig,Admira,7,1,H,2.12,3.59,3.62,2.15,3.75,3.8,2.07,3.35,3.42
193,Austria,Bundesliga,2013/2014,03/08/2013,18:00,Wacker Innsbruck,Salzburg,1,1,D,6.56,4.73,1.51,7.0,4.8,1.52,6.37,4.38,1.46
194,Austria,Bundesliga,2013/2014,04/08/2013,15:30,Sturm Graz,Rapid Vienna,2,4,A,3.65,3.5,2.15,3.8,3.5,2.25,3.4,3.32,2.09
195,Austria,Bundesliga,2013/2014,10/08/2013,15:30,Wolfsberger AC,Wacker Innsbruck,1,1,D,2.56,3.35,2.97,2.56,3.8,3.3,2.32,3.25,2.97
196,Austria,Bundesliga,2013/2014,10/08/2013,18:00,Admira,Sturm Graz,1,1,D,2.9,3.57,2.5,3.0,3.6,2.76,2.75,3.29,2.47
197,Austria,Bundesliga,2013/2014,10/08/2013,18:00,Ried,Neustadt,1,1,D,1.53,4.38,7.05,1.55,4.45,7.7,1.49,4.06,6.47
198,Austria,Bundesliga,2013/2014,10/08/2013,18:00,Salzburg,Grodig,4,1,H,1.32,5.9,10.1,1.34,6.4,11.0,1.3,5.28,8.94
199,Austria,Bundesliga,2013/2014,11/08/2013,15:30,Rapid Vienna,Austria Vienna,0,0,D,2.45,3.32,3.16,2.45,3.41,3.2,2.34,3.25,2.93
200,Austria,Bundesliga,2013/2014,17/08/2013,15:30,Sturm Graz,Salzburg,1,1,D,5.93,4.58,1.57,6.6,4.58,1.6,5.97,4.22,1.5
201,Austria,Bundesliga,2013/2014,17/08/2013,18:00,Austria Vienna,Neustadt,5,0,H,1.4,5.72,7.45,1.45,5.72,9.19,1.35,4.91,8.0
202,Austria,Bundesliga,2013/2014,17/08/2013,18:00,Grodig,Wolfsberger AC,4,3,H,1.79,3.98,4.63,1.85,3.98,4.75,1.76,3.67,4.31
203,Austria,Bundesliga,2013/2014,17/08/2013,18:00,Wacker Innsbruck,Ried,2,3,A,2.5,3.59,2.88,2.6,3.59,3.05,2.46,3.29,2.74
204,Austria,Bundesliga,2013/2014,18/08/2013,15:30,Admira,Rapid Vienna,2,0,H,5.48,3.99,1.69,5.48,4.0,1.75,4.86,3.69,1.68
205,Austria,Bundesliga,2013/2014,24/08/2013,15:30,Ried,Sturm Graz,3,0,H,1.77,3.97,4.78,1.9,3.97,4.95,1.75,3.6,4.49
206,Austria,Bundesliga,2013/2014,24/08/2013,18:00,Wolfsberger AC,Austria Vienna,1,4,A,4.3,3.72,1.91,4.5,3.75,1.94,4.19,3.48,1.83
207,Austria,Bundesliga,2013/2014,24/08/2013,18:00,Neustadt,Wacker Innsbruck,1,1,D,3.42,3.43,2.27,3.42,3.43,2.4,3.12,3.26,2.24
208,Austria,Bundesliga,2013/2014,25/08/2013,15:30,Rapid Vienna,Grodig,0,1,A,1.71,3.83,5.49,1.73,4.05,5.49,1.67,3.71,4.86
209,Austria,Bundesliga,2013/2014,25/08/2013,18:00,Salzburg,Admira,1,0,H,1.15,9.32,18.41,1.22,9.32,18.41,1.17,7.36,13.22
210,Austria,Bundesliga,2013/2014,31/08/2013,15:30,Sturm Graz,Wolfsberger AC,4,1,H,2.17,3.62,3.48,2.18,3.85,3.77,2.01,3.44,3.51
211,Austria,Bundesliga,2013/2014,31/08/2013,18:00,Admira,Ried,1,4,A,3.09,3.62,2.35,3.12,3.65,2.56,2.92,3.36,2.31
212,Austria,Bundesliga,2013/2014,31/08/2013,18:00,Austria Vienna,Wacker Innsbruck,1,1,D,1.32,6.11,9.88,1.44,6.11,11.0,1.33,5.24,8.08
213,Austria,Bundesliga,2013/2014,31/08/2013,18:00,Grodig,Neustadt,3,6,A,1.41,4.83,9.0,1.6,5.0,9.5,1.4,4.4,7.73
214,Austria,Bundesliga,2013/2014,01/09/2013,15:30,Salzburg,Rapid Vienna,1,1,D,1.43,4.75,8.79,1.55,5.0,9.1,1.39,4.54,7.81
215,Austria,Bundesliga,2013/2014,14/09/2013,15:30,Wacker Innsbruck,Rapid Vienna,0,4,A,2.98,3.51,2.48,3.1,3.57,2.48,2.89,3.27,2.36
216,Austria,Bundesliga,2013/2014,14/09/2013,18:00,Wolfsberger AC,Admira,3,1,H,2.09,3.61,3.7,2.15,3.61,3.85,2.04,3.37,3.49
217,Austria,Bundesliga,2013/2014,14/09/2013,18:00,Austria Vienna,Grodig,2,3,A,1.5,4.58,7.2,1.58,4.58,7.2,1.52,4.04,6.0
218,Austria,Bundesliga,2013/2014,14/09/2013,18:00,Neustadt,Sturm Graz,1,3,A,3.05,3.49,2.43,3.2,3.49,2.5,2.95,3.25,2.34
219,Austria,Bundesliga,2013/2014,15/09/2013,15:30,Ried,Salzburg,0,5,A,5.34,4.19,1.67,5.5,4.33,1.7,5.01,3.87,1.63
220,Austria,Bundesliga,2013/2014,21/09/2013,15:30,Sturm Graz,Austria Vienna,1,2,A,4.04,3.73,1.96,4.1,3.73,2.24,3.45,3.38,2.06
221,Austria,Bundesliga,2013/2014,21/09/2013,18:00,Admira,Neustadt,0,3,A,1.68,4.09,5.41,1.92,4.1,5.41,1.72,3.7,4.55
222,Austria,Bundesliga,2013/2014,21/09/2013,18:00,Grodig,Wacker Innsbruck,3,3,D,1.85,3.85,4.46,1.9,3.9,4.88,1.77,3.61,4.32
223,Austria,Bundesliga,2013/2014,22/09/2013,15:30,Rapid Vienna,Ried,2,0,H,1.78,3.91,4.86,1.84,3.91,5.0,1.76,3.6,4.38
224,Austria,Bundesliga,2013/2014,22/09/2013,18:00,Salzburg,Wolfsberger AC,2,2,D,1.16,8.56,18.46,1.18,8.56,20.0,1.15,7.43,14.47
225,Austria,Bundesliga,2013/2014,28/09/2013,15:30,Ried,Grodig,4,2,H,2.03,3.68,3.82,2.1,3.9,3.82,2.01,3.48,3.5
226,Austria,Bundesliga,2013/2014,28/09/2013,18:00,Admira,Austria Vienna,1,0,H,5.02,4.1,1.72,5.02,4.2,1.75,4.67,3.77,1.69
227,Austria,Bundesliga,2013/2014,28/09/2013,18:00,Rapid Vienna,Wolfsberger AC,2,4,A,1.49,4.67,7.27,1.55,4.85,7.9,1.48,4.19,6.33
228,Austria,Bundesliga,2013/2014,28/09/2013,18:00,Sturm Graz,Wacker Innsbruck,1,0,H,1.89,3.74,4.37,2.1,3.8,4.5,1.87,3.5,4.01
229,Austria,Bundesliga,2013/2014,29/09/2013,15:30,Salzburg,Neustadt,8,1,H,1.15,9.7,18.0,1.17,11.0,19.0,1.12,9.14,15.34
230,Austria,Bundesliga,2013/2014,05/10/2013,15:30,Wolfsberger AC,Ried,1,1,D,2.73,3.53,2.67,2.8,3.6,2.76,2.63,3.34,2.55
231,Austria,Bundesliga,2013/2014,05/10/2013,18:00,Grodig,Sturm Graz,0,1,A,2.09,3.62,3.7,2.25,3.62,3.8,2.06,3.39,3.44
232,Austria,Bundesliga,2013/2014,05/10/2013,18:00,Wacker Innsbruck,Admira,3,3,D,2.05,3.52,3.91,2.1,3.7,3.91,2.0,3.43,3.53
233,Austria,Bundesliga,2013/2014,06/10/2013,15:30,Austria Vienna,Salzburg,1,2,A,4.26,3.64,1.94,4.26,3.9,2.1,3.77,3.5,1.92
234,Austria,Bundesliga,2013/2014,06/10/2013,18:00,Neustadt,Rapid Vienna,0,0,D,6.33,4.34,1.57,6.5,4.34,1.7,5.32,3.84,1.61
235,Austria,Bundesliga,2013/2014,19/10/2013,15:30,Salzburg,Wacker Innsbruck,6,0,H,1.18,8.74,16.43,1.19,9.4,19.0,1.14,7.89,15.17
236,Austria,Bundesliga,2013/2014,19/10/2013,18:00,Wolfsberger AC,Neustadt,1,1,D,1.56,4.52,6.16,1.69,4.52,6.16,1.56,4.0,5.48
237,Austria,Bundesliga,2013/2014,19/10/2013,18:00,Admira,Grodig,0,4,A,2.56,3.64,2.79,2.65,3.75,3.0,2.46,3.37,2.71
238,Austria,Bundesliga,2013/2014,19/10/2013,18:00,Ried,Austria Vienna,1,1,D,3.33,3.66,2.21,3.5,3.66,2.3,3.12,3.39,2.19
239,Austria,Bundesliga,2013/2014,20/10/2013,15:30,Rapid Vienna,Sturm Graz,2,2,D,1.85,3.72,4.62,1.85,4.0,5.25,1.72,3.62,4.7
240,Austria,Bundesliga,2013/2014,26/10/2013,15:30,Wacker Innsbruck,Wolfsberger AC,1,2,A,2.33,3.69,3.09,2.42,3.75,3.09,2.29,3.4,2.91
241,Austria,Bundesliga,2013/2014,26/10/2013,18:00,Neustadt,Ried,3,3,D,4.47,3.82,1.85,4.47,3.82,1.96,3.96,3.53,1.86
242,Austria,Bundesliga,2013/2014,26/10/2013,18:00,Sturm Graz,Admira,0,2,A,1.74,4.06,4.88,1.75,4.06,6.1,1.66,3.77,4.93
243,Austria,Bundesliga,2013/2014,27/10/2013,15:30,Austria Vienna,Rapid Vienna,0,1,A,2.24,3.51,3.41,2.24,3.6,3.85,2.07,3.35,3.42
244,Austria,Bundesliga,2013/2014,27/10/2013,18:00,Grodig,Salzburg,0,3,A,8.3,5.29,1.4,8.32,5.3,1.45,7.39,4.86,1.37
245,Austria,Bundesliga,2013/2014,02/11/2013,15:30,Rapid Vienna,Admira,4,2,H,1.45,4.73,7.95,1.48,5.3,7.95,1.43,4.37,7.07
246,Austria,Bundesliga,2013/2014,02/11/2013,18:00,Wolfsberger AC,Grodig,1,1,D,2.35,3.66,3.06,2.4,3.8,3.25,2.27,3.37,2.98
247,Austria,Bundesliga,2013/2014,02/11/2013,18:00,Ried,Wacker Innsbruck,4,0,H,1.62,4.27,5.8,1.65,4.33,6.7,1.59,3.93,5.31
248,Austria,Bundesliga,2013/2014,02/11/2013,18:00,Salzburg,Sturm Graz,1,0,H,1.19,7.9,16.6,1.23,7.9,16.6,1.19,6.77,12.28
249,Austria,Bundesliga,2013/2014,03/11/2013,15:30,Neustadt,Austria Vienna,0,3,A,6.12,4.23,1.6,6.12,4.25,1.65,5.51,3.9,1.58
250,Austria,Bundesliga,2013/2014,09/11/2013,15:30,Wacker Innsbruck,Neustadt,4,0,H,1.84,3.98,4.34,1.92,4.0,4.52,1.77,3.65,4.29
251,Austria,Bundesliga,2013/2014,09/11/2013,18:00,Austria Vienna,Wolfsberger AC,1,0,H,1.56,4.52,6.05,1.58,4.95,7.0,1.5,4.3,5.74
252,Austria,Bundesliga,2013/2014,10/11/2013,15:30,Grodig,Rapid Vienna,2,2,D,2.92,3.45,2.55,3.02,3.6,2.55,2.78,3.31,2.43
253,Austria,Bundesliga,2013/2014,10/11/2013,18:00,Admira,Salzburg,3,1,H,10.92,6.2,1.3,12.0,6.2,1.3,10.32,5.63,1.26
254,Austria,Bundesliga,2013/2014,23/11/2013,18:00,Neustadt,Grodig,0,2,A,4.4,3.91,1.84,4.4,3.91,2.0,4.02,3.57,1.85
255,Austria,Bundesliga,2013/2014,23/11/2013,18:00,Ried,Admira,2,2,D,1.76,3.89,5.0,1.83,4.2,6.5,1.67,3.79,4.82
256,Austria,Bundesliga,2013/2014,23/11/2013,18:00,Wacker Innsbruck,Austria Vienna,0,5,A,3.51,3.82,2.09,3.8,3.9,2.11,3.44,3.45,2.03
257,Austria,Bundesliga,2013/2014,24/11/2013,15:30,Rapid Vienna,Salzburg,2,1,H,5.35,3.83,1.74,5.35,3.83,1.86,4.62,3.57,1.74
258,Austria,Bundesliga,2013/2014,27/11/2013,17:30,Sturm Graz,Ried,2,0,H,2.1,3.68,3.6,2.3,3.68,3.6,2.14,3.38,3.26
259,Austria,Bundesliga,2013/2014,30/11/2013,15:30,Grodig,Austria Vienna,1,0,H,2.87,3.75,2.44,3.4,3.75,2.45,2.93,3.43,2.28
260,Austria,Bundesliga,2013/2014,30/11/2013,18:00,Admira,Wolfsberger AC,3,0,H,2.34,3.44,2.83,2.36,3.75,3.5,2.16,3.39,3.16
261,Austria,Bundesliga,2013/2014,30/11/2013,18:00,Sturm Graz,Neustadt,2,3,A,1.54,3.81,6.22,1.6,4.55,7.1,1.49,4.09,6.41
262,Austria,Bundesliga,2013/2014,01/12/2013,15:30,Salzburg,Ried,4,0,H,1.28,5.95,12.8,1.33,7.0,13.0,1.24,5.87,10.53
263,Austria,Bundesliga,2013/2014,01/12/2013,18:00,Rapid Vienna,Wacker Innsbruck,3,0,H,1.39,5.19,8.85,1.4,5.9,9.4,1.36,4.85,7.65
264,Austria,Bundesliga,2013/2014,03/12/2013,19:30,Austria Vienna,Sturm Graz,3,2,H,1.86,3.59,4.77,1.9,4.0,5.5,1.8,3.51,4.39
265,Austria,Bundesliga,2013/2014,04/12/2013,19:30,Wolfsberger AC,Salzburg,1,2,A,9.07,5.24,1.3,10.0,5.75,1.39,8.08,5.3,1.32
266,Austria,Bundesliga,2013/2014,04/12/2013,19:30,Neustadt,Admira,1,0,H,3.33,3.4,2.09,3.5,3.6,2.35,3.17,3.39,2.16
267,Austria,Bundesliga,2013/2014,04/12/2013,19:30,Ried,Rapid Vienna,2,0,H,3.69,3.47,1.95,3.97,3.65,2.4,3.5,3.42,2.02
268,Austria,Bundesliga,2013/2014,04/12/2013,19:30,Wacker Innsbruck,Grodig,5,3,H,3.13,3.61,2.11,3.4,3.8,2.4,3.1,3.38,2.2
269,Austria,Bundesliga,2013/2014,07/12/2013,18:00,Austria Vienna,Admira,2,2,D,1.52,4.59,6.75,1.55,5.1,7.0,1.49,4.1,6.4
270,Austria,Bundesliga,2013/2014,07/12/2013,18:00,Grodig,Ried,3,0,H,2.78,3.56,2.6,3.0,3.57,2.65,2.71,3.36,2.46
271,Austria,Bundesliga,2013/2014,07/12/2013,18:00,Wacker Innsbruck,Sturm Graz,0,1,A,2.61,3.3,2.95,2.9,3.4,2.95,2.55,3.25,2.68
272,Austria,Bundesliga,2013/2014,08/12/2013,15:30,Wolfsberger AC,Rapid Vienna,2,1,H,3.74,3.6,2.09,3.74,3.65,2.2,3.39,3.39,2.07
273,Austria,Bundesliga,2013/2014,11/12/2013,17:30,Wolfsberger AC,Sturm Graz,2,1,H,2.48,3.36,3.08,2.48,3.42,3.4,2.35,3.24,2.97
274,Austria,Bundesliga,2013/2014,14/12/2013,15:30,Admira,Wacker Innsbruck,3,0,H,1.8,4.0,4.54,2.0,4.0,4.55,1.82,3.6,4.12
275,Austria,Bundesliga,2013/2014,14/12/2013,18:00,Ried,Wolfsberger AC,1,3,A,2.31,3.4,3.36,2.32,3.75,4.1,2.05,3.39,3.52
276,Austria,Bundesliga,2013/2014,14/12/2013,18:00,Sturm Graz,Grodig,2,2,D,2.47,3.41,3.05,2.47,3.5,3.25,2.31,3.27,3.0
277,Austria,Bundesliga,2013/2014,15/12/2013,15:30,Salzburg,Austria Vienna,4,0,H,1.4,5.21,8.46,1.45,5.7,8.75,1.37,4.92,7.55
278,Austria,Bundesliga,2013/2014,15/12/2013,18:00,Rapid Vienna,Neustadt,0,0,D,1.32,5.59,11.33,1.35,6.0,11.5,1.29,5.32,9.77
279,Austria,Bundesliga,2013/2014,17/12/2013,19:30,Grodig,Admira,2,1,H,1.97,3.68,3.42,2.05,3.97,3.9,1.95,3.61,3.56
280,Austria,Bundesliga,2013/2014,18/12/2013,19:30,Austria Vienna,Ried,1,1,D,1.56,4.64,6.0,1.67,4.65,6.25,1.56,4.11,5.39
281,Austria,Bundesliga,2013/2014,18/12/2013,19:30,Neustadt,Wolfsberger AC,1,1,D,4.11,3.74,1.94,4.33,3.74,2.1,3.86,3.44,1.91
282,Austria,Bundesliga,2013/2014,18/12/2013,19:30,Sturm Graz,Rapid Vienna,2,0,H,3.37,3.41,2.29,3.37,3.45,2.33,3.15,3.24,2.25
283,Austria,Bundesliga,2013/2014,18/12/2013,19:30,Wacker Innsbruck,Salzburg,0,1,A,13.7,6.8,1.24,15.0,7.0,1.25,11.56,6.5,1.21
284,Austria,Bundesliga,2013/2014,02/02/2014,13:00,Neustadt,Salzburg,1,5,A,13.0,6.88,1.24,17.0,7.7,1.24,13.11,6.62,1.19
285,Austria,Bundesliga,2013/2014,08/02/2014,15:30,Salzburg,Grodig,6,0,H,1.2,7.5,15.91,1.22,8.1,18.0,1.19,6.9,12.78
286,Austria,Bundesliga,2013/2014,08/02/2014,18:00,Wolfsberger AC,Wacker Innsbruck,3,2,H,1.91,3.68,4.35,1.92,3.75,4.55,1.82,3.51,4.25
287,Austria,Bundesliga,2013/2014,08/02/2014,18:00,Admira,Sturm Graz,1,1,D,2.34,3.44,3.25,2.5,3.5,3.25,2.32,3.27,3.0
288,Austria,Bundesliga,2013/2014,08/02/2014,18:00,Ried,Neustadt,2,1,H,1.61,4.17,6.15,1.65,4.2,6.15,1.56,4.01,5.58
289,Austria,Bundesliga,2013/2014,09/02/2014,15:30,Rapid Vienna,Austria Vienna,3,1,H,2.63,3.51,2.78,2.68,3.51,2.9,2.47,3.27,2.76
290,Austria,Bundesliga,2013/2014,15/02/2014,15:30,Sturm Graz,Salzburg,1,4,A,6.41,4.74,1.52,8.0,5.0,1.54,6.73,4.46,1.44
291,Austria,Bundesliga,2013/2014,15/02/2014,18:00,Austria Vienna,Neustadt,1,1,D,1.42,5.14,7.82,1.44,5.14,9.0,1.38,4.66,7.67
292,Austria,Bundesliga,2013/2014,15/02/2014,18:00,Grodig,Wolfsberger AC,3,0,H,2.02,3.79,3.75,2.2,3.79,3.75,2.04,3.48,3.42
293,Austria,Bundesliga,2013/2014,15/02/2014,18:00,Wacker Innsbruck,Ried,1,1,D,2.4,3.45,3.14,2.65,3.5,3.25,2.43,3.24,2.85
294,Austria,Bundesliga,2013/2014,16/02/2014,16:00,Admira,Rapid Vienna,2,1,H,3.36,3.52,2.24,3.6,3.52,2.32,3.23,3.27,2.19
295,Austria,Bundesliga,2013/2014,22/02/2014,15:30,Ried,Sturm Graz,2,2,D,2.52,3.32,3.05,2.52,3.45,3.3,2.35,3.21,2.99
296,Austria,Bundesliga,2013/2014,22/02/2014,18:00,Wolfsberger AC,Austria Vienna,0,0,D,3.01,3.51,2.46,3.4,3.6,2.46,3.06,3.29,2.27
297,Austria,Bundesliga,2013/2014,22/02/2014,18:00,Neustadt,Wacker Innsbruck,1,0,H,2.37,3.4,3.24,2.38,3.55,3.25,2.29,3.26,3.04
298,Austria,Bundesliga,2013/2014,22/02/2014,18:00,Rapid Vienna,Grodig,0,0,D,1.81,3.8,4.78,1.83,4.0,4.78,1.76,3.65,4.37
299,Austria,Bundesliga,2013/2014,23/02/2014,15:30,Salzburg,Admira,6,1,H,1.19,7.89,17.63,1.19,8.03,19.0,1.15,7.56,15.18
300,Austria,Bundesliga,2013/2014,01/03/2014,15:30,Austria Vienna,Wacker Innsbruck,2,1,H,1.47,4.81,7.24,1.49,4.81,8.0,1.44,4.37,6.85
301,Austria,Bundesliga,2013/2014,01/03/2014,18:00,Admira,Ried,2,2,D,2.11,3.66,3.62,2.2,3.66,3.62,2.1,3.38,3.34
302,Austria,Bundesliga,2013/2014,01/03/2014,18:00,Grodig,Neustadt,1,2,A,1.64,4.22,5.64,1.64,4.25,6.1,1.57,3.9,5.57
303,Austria,Bundesliga,2013/2014,01/03/2014,18:00,Sturm Graz,Wolfsberger AC,1,4,A,1.95,3.6,4.23,2.04,3.63,4.23,1.94,3.39,3.84
304,Austria,Bundesliga,2013/2014,02/03/2014,15:30,Salzburg,Rapid Vienna,6,3,H,1.28,6.22,12.3,1.3,6.4,13.0,1.26,5.74,10.25
305,Austria,Bundesliga,2013/2014,08/03/2014,15:30,Wolfsberger AC,Admira,2,3,A,2.13,3.57,3.62,2.18,3.6,3.65,2.06,3.36,3.42
306,Austria,Bundesliga,2013/2014,08/03/2014,18:00,Austria Vienna,Grodig,2,0,H,1.76,4.0,4.87,1.8,4.0,4.95,1.73,3.72,4.45
307,Austria,Bundesliga,2013/2014,08/03/2014,18:00,Neustadt,Sturm Graz,2,1,H,2.95,3.26,2.64,3.0,3.6,2.64,2.83,3.17,2.48
308,Austria,Bundesliga,2013/2014,08/03/2014,18:00,Ried,Salzburg,1,3,A,9.59,5.52,1.35,10.0,5.52,1.37,8.44,5.16,1.32
309,Austria,Bundesliga,2013/2014,09/03/2014,15:30,Wacker Innsbruck,Rapid Vienna,1,1,D,3.98,3.6,2.02,3.98,3.6,2.1,3.68,3.37,1.99
310,Austria,Bundesliga,2013/2014,15/03/2014,15:30,Grodig,Wacker Innsbruck,1,1,D,1.77,3.93,4.85,1.8,3.93,5.0,1.72,3.7,4.57
311,Austria,Bundesliga,2013/2014,15/03/2014,18:00,Admira,Neustadt,3,0,H,1.85,3.8,4.49,1.9,3.8,4.5,1.82,3.57,4.12
312,Austria,Bundesliga,2013/2014,15/03/2014,18:00,Rapid Vienna,Ried,1,0,H,1.57,4.35,6.33,1.7,4.35,6.33,1.58,3.91,5.51
313,Austria,Bundesliga,2013/2014,15/03/2014,18:00,Sturm Graz,Austria Vienna,1,1,D,3.05,3.47,2.44,3.1,3.5,2.52,2.91,3.23,2.38
314,Austria,Bundesliga,2013/2014,16/03/2014,15:30,Salzburg,Wolfsberger AC,5,0,H,1.2,7.48,16.4,1.2,8.55,16.4,1.17,7.32,13.6
315,Austria,Bundesliga,2013/2014,22/03/2014,15:30,Admira,Austria Vienna,0,1,A,2.68,3.33,2.84,2.9,3.5,2.84,2.67,3.28,2.55
316,Austria,Bundesliga,2013/2014,22/03/2014,18:00,Rapid Vienna,Wolfsberger AC,3,0,H,1.65,4.08,5.7,1.65,4.25,6.0,1.59,3.83,5.53
317,Austria,Bundesliga,2013/2014,22/03/2014,18:00,Ried,Grodig,1,4,A,2.72,3.49,2.71,2.75,3.6,3.1,2.53,3.34,2.66
318,Austria,Bundesliga,2013/2014,22/03/2014,18:00,Sturm Graz,Wacker Innsbruck,3,1,H,1.86,3.56,4.84,1.9,3.75,4.9,1.83,3.43,4.27
319,Austria,Bundesliga,2013/2014,23/03/2014,15:30,Salzburg,Neustadt,5,0,H,1.13,10.12,27.0,1.13,13.0,34.0,1.09,9.98,20.09
320,Austria,Bundesliga,2013/2014,25/03/2014,19:30,Wacker Innsbruck,Admira,0,0,D,2.88,3.49,2.57,2.88,3.57,2.75,2.68,3.29,2.54
