,Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
3393,Finland,Veikkausliiga,2018,22/09/2018,14:00,PS Kemi,VPS,0,2,A,3.98,3.6,1.97,4.2,3.62,2.03,3.83,3.43,1.97
3394,Finland,Veikkausliiga,2018,22/09/2018,15:00,Ilves,Inter Turku,1,0,H,1.71,3.77,5.34,1.75,3.84,5.5,1.71,3.62,5.0
3395,Finland,Veikkausliiga,2018,22/09/2018,15:00,KuPS,Honka,1,1,D,2.07,3.51,3.72,2.15,3.56,3.8,2.07,3.4,3.56
3396,Finland,Veikkausliiga,2018,23/09/2018,17:00,Mariehamn,TPS,2,2,D,2.61,3.18,2.96,2.63,3.26,3.1,2.51,3.17,2.89
3397,Finland,Veikkausliiga,2018,26/09/2018,16:30,Ilves,HJK,1,2,A,4.61,3.39,1.92,4.7,3.45,1.97,4.35,3.31,1.89
3398,Finland,Veikkausliiga,2018,26/09/2018,16:30,Inter Turku,Lahti,2,0,H,2.67,3.11,2.94,2.72,3.2,2.98,2.6,3.07,2.84
3399,Finland,Veikkausliiga,2018,29/09/2018,13:00,Honka,HJK,0,0,D,3.14,3.62,2.27,3.2,3.62,2.33,3.09,3.4,2.25
3400,Finland,Veikkausliiga,2018,29/09/2018,15:00,Ilves,PS Kemi,4,0,H,1.37,4.91,9.13,1.4,5.2,10.0,1.36,4.84,8.3
3401,Finland,Veikkausliiga,2018,29/09/2018,15:00,Inter Turku,Mariehamn,1,1,D,2.13,3.55,3.5,2.4,3.55,3.5,2.22,3.33,3.21
3402,Finland,Veikkausliiga,2018,29/09/2018,15:00,VPS,KuPS,0,3,A,3.98,3.46,2.03,4.0,3.5,2.07,3.78,3.37,2.0
3403,Finland,Veikkausliiga,2018,30/09/2018,16:30,Lahti,TPS,2,5,A,2.83,3.31,2.62,2.87,3.42,2.65,2.76,3.26,2.53
3404,Finland,Veikkausliiga,2018,30/09/2018,16:30,Rovaniemi,SJK,0,1,A,2.28,3.0,3.77,2.32,3.1,3.85,2.22,2.99,3.61
3405,Finland,Veikkausliiga,2018,06/10/2018,13:00,PS Kemi,Inter Turku,0,2,A,4.95,3.88,1.74,5.0,3.9,1.77,4.67,3.73,1.72
3406,Finland,Veikkausliiga,2018,06/10/2018,14:00,TPS,Rovaniemi,1,2,A,2.53,3.24,3.06,2.65,3.3,3.12,2.48,3.12,2.95
3407,Finland,Veikkausliiga,2018,06/10/2018,16:00,SJK,Honka,0,1,A,3.86,3.44,2.07,3.86,3.45,2.18,3.64,3.29,2.06
3408,Finland,Veikkausliiga,2018,07/10/2018,15:00,HJK,VPS,1,0,H,1.27,5.71,12.74,1.29,5.76,15.0,1.26,5.37,11.76
3409,Finland,Veikkausliiga,2018,07/10/2018,15:00,KuPS,Ilves,2,0,H,1.79,3.74,4.82,1.81,3.82,4.82,1.76,3.65,4.52
3410,Finland,Veikkausliiga,2018,07/10/2018,15:00,Mariehamn,Lahti,3,0,H,1.93,3.68,4.08,1.98,3.68,4.1,1.92,3.51,3.9
3411,Finland,Veikkausliiga,2018,21/10/2018,12:30,HJK,SJK,1,0,H,1.5,4.2,7.33,1.53,4.61,7.5,1.49,4.11,6.7
3412,Finland,Veikkausliiga,2018,21/10/2018,12:30,Ilves,Lahti,0,1,A,1.65,3.89,5.74,1.7,3.91,6.0,1.64,3.73,5.44
3413,Finland,Veikkausliiga,2018,21/10/2018,12:30,Inter Turku,Honka,0,2,A,5.11,4.06,1.68,5.5,4.1,1.74,4.94,3.81,1.67
3414,Finland,Veikkausliiga,2018,21/10/2018,12:30,KuPS,TPS,2,1,H,1.46,4.95,6.5,1.49,4.95,7.5,1.44,4.62,6.46
3415,Finland,Veikkausliiga,2018,21/10/2018,12:30,PS Kemi,Mariehamn,2,0,H,6.4,4.83,1.48,7.2,4.9,1.5,6.16,4.55,1.46
3416,Finland,Veikkausliiga,2018,21/10/2018,12:30,VPS,Rovaniemi,1,2,A,3.73,3.2,2.21,3.8,3.27,2.23,3.57,3.13,2.16
3417,Finland,Veikkausliiga,2018,27/10/2018,13:00,Honka,VPS,3,1,H,1.28,5.8,11.29,1.32,5.8,11.92,1.29,5.38,9.96
3418,Finland,Veikkausliiga,2018,27/10/2018,13:00,Lahti,PS Kemi,1,2,A,1.45,5.08,6.53,1.45,5.2,7.5,1.42,4.85,6.53
3419,Finland,Veikkausliiga,2018,27/10/2018,13:00,Mariehamn,KuPS,1,2,A,4.79,3.86,1.76,4.86,4.2,1.77,4.58,3.88,1.71
3420,Finland,Veikkausliiga,2018,27/10/2018,13:00,Rovaniemi,Ilves,1,0,H,1.93,3.71,4.08,2.0,3.78,4.2,1.91,3.52,3.91
3421,Finland,Veikkausliiga,2018,27/10/2018,13:00,SJK,Inter Turku,2,2,D,1.9,3.46,4.59,1.94,3.55,4.67,1.88,3.36,4.28
3422,Finland,Veikkausliiga,2018,27/10/2018,13:00,TPS,HJK,0,4,A,4.74,4.24,1.69,5.2,4.44,1.73,4.76,3.94,1.67
3423,Finland,Veikkausliiga,2018,31/10/2018,12:00,KPV Kokkola,TPS,0,0,D,,,,2.95,3.05,2.78,2.81,2.91,2.66
3424,Finland,Veikkausliiga,2018,03/11/2018,13:00,TPS,KPV Kokkola,1,1,D,1.71,3.67,5.59,1.74,3.71,5.75,1.7,3.51,5.16
3425,Finland,Veikkausliiga,2019,03/04/2019,16:30,HJK,Inter Turku,2,1,H,1.54,4.06,7.06,1.56,4.4,7.06,1.51,4.04,6.28
3426,Finland,Veikkausliiga,2019,03/04/2019,16:30,KuPS,Rovaniemi,2,2,D,1.92,3.63,4.23,1.92,3.63,4.58,1.86,3.42,4.16
3427,Finland,Veikkausliiga,2019,06/04/2019,13:00,SJK,HIFK,1,0,H,1.71,3.6,5.75,1.75,3.72,5.75,1.7,3.43,5.25
3428,Finland,Veikkausliiga,2019,07/04/2019,12:00,Rovaniemi,Honka,1,2,A,3.64,3.25,2.23,3.68,3.25,2.27,3.41,3.1,2.2
3429,Finland,Veikkausliiga,2019,07/04/2019,13:00,KPV Kokkola,Ilves,0,2,A,4.43,3.33,1.97,4.5,3.4,2.0,4.14,3.24,1.93
3430,Finland,Veikkausliiga,2019,07/04/2019,15:00,Lahti,KuPS,3,3,D,3.83,3.48,2.06,3.95,3.48,2.17,3.55,3.28,2.06
3431,Finland,Veikkausliiga,2019,08/04/2019,16:30,HJK,Mariehamn,2,1,H,1.3,5.68,10.42,1.33,5.8,11.0,1.29,5.29,9.54
3432,Finland,Veikkausliiga,2019,08/04/2019,16:30,VPS,Inter Turku,1,2,A,3.28,3.17,2.44,3.28,3.27,2.52,3.06,3.07,2.4
3433,Finland,Veikkausliiga,2019,13/04/2019,13:00,Inter Turku,SJK,1,2,A,1.99,3.35,4.28,2.01,3.53,4.47,1.93,3.28,4.08
3434,Finland,Veikkausliiga,2019,13/04/2019,13:00,KPV Kokkola,Rovaniemi,0,1,A,3.34,3.08,2.46,3.45,3.2,2.5,3.18,3.01,2.36
3435,Finland,Veikkausliiga,2019,13/04/2019,15:00,KuPS,HJK,0,0,D,3.49,3.41,2.22,3.53,3.5,2.24,3.31,3.28,2.16
3436,Finland,Veikkausliiga,2019,14/04/2019,14:00,Ilves,VPS,0,0,D,1.81,3.27,5.69,1.82,3.58,6.0,1.74,3.3,5.27
3437,Finland,Veikkausliiga,2019,15/04/2019,16:30,HIFK,Lahti,0,1,A,2.76,3.01,2.98,2.85,3.1,3.2,2.58,2.94,2.9
3438,Finland,Veikkausliiga,2019,15/04/2019,16:30,Honka,Mariehamn,1,3,A,1.53,4.07,7.16,1.57,4.2,7.7,1.53,3.86,6.37
3439,Finland,Veikkausliiga,2019,18/04/2019,16:30,SJK,HJK,0,0,D,4.38,3.32,1.99,4.5,3.48,1.99,4.15,3.28,1.91
3440,Finland,Veikkausliiga,2019,19/04/2019,16:30,Lahti,Inter Turku,1,1,D,3.45,3.19,2.34,3.46,3.23,2.4,3.21,3.08,2.3
3441,Finland,Veikkausliiga,2019,20/04/2019,14:00,KuPS,Honka,0,3,A,2.34,3.48,3.15,2.4,3.48,3.3,2.3,3.28,3.04
3442,Finland,Veikkausliiga,2019,20/04/2019,14:00,VPS,KPV Kokkola,2,2,D,2.56,3.03,3.23,2.58,3.2,3.3,2.4,3.02,3.09
3443,Finland,Veikkausliiga,2019,20/04/2019,15:00,Mariehamn,Rovaniemi,2,0,H,2.08,3.33,4.0,2.1,3.33,4.2,2.05,3.18,3.68
3444,Finland,Veikkausliiga,2019,22/04/2019,16:30,SJK,Ilves,0,1,A,2.58,3.08,3.13,2.63,3.08,3.15,2.5,2.97,3.0
3445,Finland,Veikkausliiga,2019,23/04/2019,16:30,HJK,HIFK,1,1,D,1.41,4.3,10.13,1.41,4.75,10.5,1.37,4.49,8.57
3446,Finland,Veikkausliiga,2019,25/04/2019,16:30,Honka,Inter Turku,3,2,H,2.03,3.37,4.12,2.06,3.55,4.2,1.96,3.31,3.87
3447,Finland,Veikkausliiga,2019,25/04/2019,16:30,KPV Kokkola,Mariehamn,0,4,A,3.62,3.29,2.21,3.7,3.33,2.21,3.43,3.19,2.15
3448,Finland,Veikkausliiga,2019,26/04/2019,16:30,Ilves,Lahti,1,0,H,1.93,3.22,4.82,1.96,3.4,5.0,1.87,3.16,4.53
3449,Finland,Veikkausliiga,2019,26/04/2019,16:30,Rovaniemi,KuPS,0,1,A,3.18,3.2,2.47,3.25,3.25,2.47,3.05,3.1,2.38
3450,Finland,Veikkausliiga,2019,26/04/2019,16:30,VPS,SJK,1,1,D,3.33,3.04,2.49,3.33,3.1,2.5,3.15,2.97,2.39
3451,Finland,Veikkausliiga,2019,29/04/2019,16:30,HIFK,Honka,2,0,H,5.45,3.54,1.76,5.65,3.7,1.76,5.13,3.5,1.7
3452,Finland,Veikkausliiga,2019,29/04/2019,16:30,Inter Turku,HJK,4,1,H,3.51,3.38,2.22,3.55,3.4,2.25,3.35,3.24,2.15
3453,Finland,Veikkausliiga,2019,30/04/2019,16:30,Lahti,VPS,1,1,D,2.55,3.04,3.24,2.55,3.25,3.3,2.42,3.01,3.09
3454,Finland,Veikkausliiga,2019,30/04/2019,17:00,SJK,KPV Kokkola,1,0,H,1.91,3.18,5.1,1.95,3.4,5.5,1.85,3.22,4.62
3455,Finland,Veikkausliiga,2019,01/05/2019,16:30,Mariehamn,KuPS,3,4,A,2.47,3.28,3.12,2.48,3.33,3.2,2.39,3.19,2.96
3456,Finland,Veikkausliiga,2019,03/05/2019,16:30,HJK,Ilves,0,0,D,1.92,3.4,4.58,1.95,3.42,4.82,1.9,3.23,4.3
3457,Finland,Veikkausliiga,2019,03/05/2019,16:30,Rovaniemi,HIFK,1,0,H,2.33,3.09,3.6,2.45,3.13,3.6,2.29,2.98,3.36
3458,Finland,Veikkausliiga,2019,05/05/2019,16:30,KuPS,KPV Kokkola,3,1,H,1.68,3.64,6.04,1.71,3.94,6.25,1.64,3.64,5.46
3459,Finland,Veikkausliiga,2019,05/05/2019,16:30,Lahti,SJK,1,1,D,3.33,3.15,2.42,3.45,3.15,2.51,3.11,2.99,2.41
3460,Finland,Veikkausliiga,2019,07/05/2019,16:30,Ilves,Honka,1,1,D,2.81,2.95,2.97,2.81,3.02,3.11,2.64,2.92,2.85
3461,Finland,Veikkausliiga,2019,07/05/2019,16:30,Inter Turku,Rovaniemi,3,0,H,1.8,3.6,4.95,1.85,3.6,5.2,1.77,3.42,4.67
3462,Finland,Veikkausliiga,2019,07/05/2019,16:30,VPS,HJK,1,1,D,6.0,3.87,1.63,6.2,3.87,1.73,5.45,3.53,1.66
3463,Finland,Veikkausliiga,2019,08/05/2019,16:30,HIFK,Mariehamn,1,1,D,3.58,3.23,2.26,3.58,3.3,2.35,3.26,3.1,2.27
3464,Finland,Veikkausliiga,2019,11/05/2019,13:00,HJK,SJK,2,2,D,1.75,3.58,5.44,1.8,3.58,5.75,1.73,3.42,5.07
3465,Finland,Veikkausliiga,2019,11/05/2019,13:00,Honka,VPS,1,1,D,1.68,3.9,5.42,1.7,4.0,5.8,1.67,3.68,5.07
3466,Finland,Veikkausliiga,2019,11/05/2019,13:00,KPV Kokkola,Lahti,0,0,D,2.85,2.98,2.91,2.89,3.0,3.0,2.73,2.88,2.81
3467,Finland,Veikkausliiga,2019,12/05/2019,16:30,HIFK,KuPS,1,1,D,4.07,3.31,2.06,4.2,3.43,2.06,3.85,3.25,1.99
3468,Finland,Veikkausliiga,2019,12/05/2019,16:30,Mariehamn,Inter Turku,1,2,A,2.72,3.25,2.82,2.72,3.3,2.9,2.59,3.16,2.72
3469,Finland,Veikkausliiga,2019,12/05/2019,16:30,Rovaniemi,Ilves,0,1,A,3.46,3.0,2.45,3.6,2.99,2.5,3.28,2.88,2.38
3470,Finland,Veikkausliiga,2019,17/05/2019,16:30,Inter Turku,KuPS,1,0,H,2.39,3.32,3.21,2.39,3.5,3.35,2.29,3.27,3.06
3471,Finland,Veikkausliiga,2019,18/05/2019,14:00,SJK,Honka,1,2,A,3.01,3.06,2.69,3.01,3.2,2.76,2.9,2.98,2.57
3472,Finland,Veikkausliiga,2019,20/05/2019,16:30,Ilves,Mariehamn,0,0,D,1.88,3.51,4.6,1.92,3.55,4.8,1.86,3.37,4.27
3473,Finland,Veikkausliiga,2019,20/05/2019,16:30,KPV Kokkola,HIFK,1,1,D,2.67,3.07,3.03,2.69,3.2,3.1,2.59,2.94,2.92
3474,Finland,Veikkausliiga,2019,20/05/2019,16:30,Lahti,HJK,3,0,H,5.38,3.76,1.71,5.6,3.8,1.75,5.09,3.51,1.7
3475,Finland,Veikkausliiga,2019,20/05/2019,16:30,VPS,Rovaniemi,0,1,A,2.73,2.97,3.05,2.74,3.02,3.15,2.58,2.92,2.94
3476,Finland,Veikkausliiga,2019,24/05/2019,16:30,KuPS,Ilves,1,0,H,2.66,3.1,3.01,2.72,3.13,3.03,2.56,3.0,2.87
3477,Finland,Veikkausliiga,2019,25/05/2019,15:00,HIFK,Inter Turku,1,1,D,4.86,3.54,1.83,5.0,3.55,1.9,4.42,3.37,1.83
3478,Finland,Veikkausliiga,2019,25/05/2019,15:00,Rovaniemi,SJK,1,1,D,2.85,2.84,3.06,2.9,2.98,3.06,2.73,2.82,2.87
3479,Finland,Veikkausliiga,2019,26/05/2019,16:30,HJK,KPV Kokkola,3,1,H,1.36,4.74,10.61,1.37,5.2,11.5,1.34,4.67,9.16
3480,Finland,Veikkausliiga,2019,26/05/2019,16:30,Mariehamn,VPS,1,0,H,1.91,3.54,4.41,1.93,3.62,4.6,1.84,3.47,4.26
3481,Finland,Veikkausliiga,2019,27/05/2019,16:30,Honka,Lahti,2,0,H,1.56,4.18,6.4,1.6,4.21,7.0,1.54,3.9,6.05
3482,Finland,Veikkausliiga,2019,31/05/2019,16:30,HIFK,VPS,2,1,H,2.41,2.97,3.57,2.43,3.0,3.6,2.35,2.87,3.37
3483,Finland,Veikkausliiga,2019,31/05/2019,16:30,Inter Turku,Ilves,2,3,A,2.53,3.02,3.28,2.58,3.1,3.44,2.38,2.98,3.17
3484,Finland,Veikkausliiga,2019,31/05/2019,16:30,Rovaniemi,HJK,0,1,A,4.94,3.26,1.9,5.0,3.38,1.94,4.6,3.21,1.85
3485,Finland,Veikkausliiga,2019,02/06/2019,16:30,Honka,KPV Kokkola,0,1,A,1.43,4.45,8.75,1.46,4.62,9.1,1.42,4.28,7.63
3486,Finland,Veikkausliiga,2019,02/06/2019,16:30,KuPS,SJK,0,1,A,1.98,3.25,4.55,2.0,3.4,4.7,1.91,3.27,4.16
3487,Finland,Veikkausliiga,2019,02/06/2019,16:30,Mariehamn,Lahti,0,1,A,1.85,3.42,4.93,1.88,3.6,5.1,1.81,3.41,4.51
3488,Finland,Veikkausliiga,2019,16/06/2019,16:30,KPV Kokkola,Inter Turku,1,3,A,4.01,3.62,1.97,4.2,3.77,2.01,3.87,3.47,1.91
3489,Finland,Veikkausliiga,2019,17/06/2019,16:30,VPS,KuPS,1,2,A,3.75,3.37,2.12,3.8,3.42,2.16,3.53,3.24,2.09
3490,Finland,Veikkausliiga,2019,18/06/2019,16:30,HIFK,SJK,1,0,H,3.09,3.04,2.61,3.17,3.04,2.74,3.01,2.92,2.52
3491,Finland,Veikkausliiga,2019,18/06/2019,16:30,Lahti,Rovaniemi,1,2,A,2.5,2.94,3.4,2.51,3.1,3.55,2.41,2.89,3.24
3492,Finland,Veikkausliiga,2019,19/06/2019,16:30,HJK,Honka,0,1,A,1.96,3.57,4.1,1.99,3.65,4.2,1.91,3.45,3.89
3493,Finland,Veikkausliiga,2019,25/06/2019,16:00,Mariehamn,HJK,0,2,A,3.35,3.41,2.26,3.45,3.41,2.28,3.25,3.27,2.2
3494,Finland,Veikkausliiga,2019,25/06/2019,16:30,Honka,Rovaniemi,1,0,H,1.74,3.56,5.53,1.76,3.7,6.0,1.71,3.48,5.12
3495,Finland,Veikkausliiga,2019,25/06/2019,16:30,Ilves,KPV Kokkola,4,2,H,1.57,3.9,6.81,1.59,4.2,8.5,1.52,3.85,6.57
3496,Finland,Veikkausliiga,2019,25/06/2019,16:30,Inter Turku,VPS,1,1,D,1.52,4.21,7.0,1.53,4.6,8.5,1.48,4.17,6.53
3497,Finland,Veikkausliiga,2019,25/06/2019,16:30,KuPS,Lahti,5,1,H,1.75,3.68,5.17,1.79,3.72,5.6,1.73,3.54,4.82
3498,Finland,Veikkausliiga,2019,29/06/2019,15:00,HJK,KuPS,1,1,D,1.69,4.01,5.1,1.75,4.01,5.2,1.7,3.71,4.75
3499,Finland,Veikkausliiga,2019,29/06/2019,15:00,VPS,Ilves,1,2,A,4.43,3.38,1.95,4.6,3.4,1.96,4.22,3.25,1.91
3500,Finland,Veikkausliiga,2019,29/06/2019,20:15,Rovaniemi,KPV Kokkola,0,0,D,1.93,3.33,4.62,2.0,3.4,4.75,1.92,3.22,4.23
3501,Finland,Veikkausliiga,2019,30/06/2019,16:30,Lahti,HIFK,0,0,D,2.68,2.91,3.16,2.69,2.93,3.27,2.56,2.83,3.09
3502,Finland,Veikkausliiga,2019,30/06/2019,16:30,Mariehamn,Honka,2,2,D,3.23,3.32,2.36,3.25,3.42,2.37,3.08,3.25,2.3
3503,Finland,Veikkausliiga,2019,01/07/2019,16:30,SJK,Inter Turku,2,1,H,3.24,3.22,2.4,3.24,3.32,2.43,3.1,3.14,2.34
3504,Finland,Veikkausliiga,2019,04/07/2019,16:30,HIFK,HJK,0,2,A,5.76,3.77,1.65,6.5,3.9,1.69,5.51,3.59,1.65
3505,Finland,Veikkausliiga,2019,05/07/2019,16:30,Inter Turku,Lahti,2,0,H,1.65,3.61,6.12,1.72,3.92,6.6,1.63,3.65,5.53
3506,Finland,Veikkausliiga,2019,06/07/2019,15:00,Honka,KuPS,1,2,A,2.24,3.34,3.4,2.27,3.5,3.55,2.18,3.29,3.27
3507,Finland,Veikkausliiga,2019,06/07/2019,15:00,KPV Kokkola,VPS,2,1,H,2.59,3.11,3.01,2.59,3.18,3.25,2.48,3.01,3.0
3508,Finland,Veikkausliiga,2019,06/07/2019,15:00,Rovaniemi,Mariehamn,1,2,A,2.74,3.08,2.86,2.74,3.2,2.91,2.62,3.05,2.78
3509,Finland,Veikkausliiga,2019,07/07/2019,16:30,Ilves,SJK,3,0,H,2.03,3.11,4.42,2.05,3.23,4.6,1.93,3.11,4.35
3510,Finland,Veikkausliiga,2019,13/07/2019,11:00,Honka,HIFK,3,0,H,1.61,3.74,6.75,1.65,3.85,7.0,1.59,3.64,6.14
3511,Finland,Veikkausliiga,2019,13/07/2019,15:00,SJK,VPS,1,0,H,1.85,3.48,4.8,1.87,3.48,5.5,1.81,3.32,4.71
3512,Finland,Veikkausliiga,2019,14/07/2019,16:30,Lahti,Ilves,1,0,H,4.85,3.39,1.88,5.0,3.4,1.9,4.59,3.28,1.84
3513,Finland,Veikkausliiga,2019,14/07/2019,16:30,Mariehamn,KPV Kokkola,3,0,H,1.62,4.04,5.73,1.65,4.15,6.0,1.6,3.88,5.4
3514,Finland,Veikkausliiga,2019,20/07/2019,15:00,Ilves,HJK,1,1,D,3.1,3.04,2.61,3.15,3.2,2.78,2.87,3.0,2.61
3515,Finland,Veikkausliiga,2019,20/07/2019,15:00,KPV Kokkola,SJK,1,2,A,3.03,2.96,2.73,3.05,3.17,2.73,2.9,2.99,2.58
3516,Finland,Veikkausliiga,2019,20/07/2019,15:00,VPS,Lahti,1,1,D,2.37,3.11,3.44,2.4,3.24,3.44,2.31,3.09,3.24
3517,Finland,Veikkausliiga,2019,21/07/2019,15:00,HIFK,Rovaniemi,1,0,H,2.69,2.87,3.17,2.69,3.1,3.17,2.59,2.87,3.01
3518,Finland,Veikkausliiga,2019,21/07/2019,15:00,Inter Turku,Honka,3,1,H,2.61,3.37,2.82,2.61,3.42,2.87,2.52,3.28,2.74
3519,Finland,Veikkausliiga,2019,21/07/2019,15:00,KuPS,Mariehamn,0,0,D,2.47,3.46,2.93,2.55,3.64,3.1,2.41,3.34,2.85
3520,Finland,Veikkausliiga,2019,26/07/2019,16:30,SJK,Lahti,0,2,A,1.82,3.37,5.29,1.83,3.37,5.75,1.78,3.25,5.13
3521,Finland,Veikkausliiga,2019,27/07/2019,15:00,HJK,VPS,1,1,D,1.39,4.59,9.5,1.43,4.7,9.5,1.39,4.42,8.25
3522,Finland,Veikkausliiga,2019,27/07/2019,15:00,Honka,Ilves,1,2,A,2.43,3.13,3.29,2.53,3.18,3.3,2.39,3.07,3.11
3523,Finland,Veikkausliiga,2019,28/07/2019,15:00,KPV Kokkola,KuPS,2,1,H,3.3,3.32,2.32,3.37,3.45,2.33,3.16,3.24,2.27
3524,Finland,Veikkausliiga,2019,28/07/2019,15:00,Mariehamn,HIFK,1,3,A,1.78,3.6,5.09,1.8,3.7,5.25,1.73,3.57,4.82
3525,Finland,Veikkausliiga,2019,28/07/2019,15:00,Rovaniemi,Inter Turku,0,2,A,4.11,3.61,1.95,4.33,3.61,1.97,3.93,3.44,1.93
3526,Finland,Veikkausliiga,2019,03/08/2019,15:00,VPS,Honka,2,3,A,4.64,3.84,1.78,5.0,3.84,1.81,4.53,3.63,1.76
3527,Finland,Veikkausliiga,2019,04/08/2019,15:00,Ilves,Rovaniemi,2,2,D,1.63,3.5,7.23,1.65,3.75,8.25,1.6,3.52,6.43
3528,Finland,Veikkausliiga,2019,04/08/2019,15:00,KuPS,HIFK,1,1,D,1.78,3.59,5.14,1.8,3.59,5.2,1.75,3.46,4.84
3529,Finland,Veikkausliiga,2019,04/08/2019,15:00,Lahti,KPV Kokkola,1,0,H,2.36,3.14,3.41,2.4,3.2,3.5,2.29,3.1,3.26
3530,Finland,Veikkausliiga,2019,04/08/2019,16:00,Inter Turku,Mariehamn,1,0,H,1.78,3.93,4.57,1.8,3.95,4.75,1.75,3.8,4.33
3531,Finland,Veikkausliiga,2019,09/08/2019,16:30,HIFK,KPV Kokkola,3,2,H,2.1,3.34,3.84,2.13,3.34,4.0,2.04,3.22,3.75
3532,Finland,Veikkausliiga,2019,10/08/2019,15:00,HJK,Lahti,4,0,H,1.38,4.68,9.69,1.4,4.68,13.0,1.36,4.44,9.52
3533,Finland,Veikkausliiga,2019,10/08/2019,15:00,Honka,SJK,0,0,D,1.63,3.98,5.73,1.7,3.98,6.5,1.62,3.74,5.55
3534,Finland,Veikkausliiga,2019,10/08/2019,15:00,KuPS,Inter Turku,2,0,H,2.7,3.28,2.79,2.7,3.45,2.81,2.57,3.24,2.71
3535,Finland,Veikkausliiga,2019,11/08/2019,15:00,Mariehamn,Ilves,0,1,A,2.94,3.33,2.54,3.05,3.33,2.54,2.87,3.2,2.46
3536,Finland,Veikkausliiga,2019,11/08/2019,15:00,Rovaniemi,VPS,2,1,H,2.09,3.28,4.0,2.12,3.28,4.15,2.05,3.18,3.8
3537,Finland,Veikkausliiga,2019,15/08/2019,16:30,SJK,Mariehamn,0,2,A,2.94,3.19,2.62,2.94,3.3,2.75,2.74,3.15,2.61
3538,Finland,Veikkausliiga,2019,16/08/2019,16:30,Ilves,KuPS,0,2,A,2.25,3.33,3.45,2.3,3.34,3.5,2.21,3.2,3.33
3539,Finland,Veikkausliiga,2019,16/08/2019,16:30,Inter Turku,HIFK,3,2,H,1.68,3.86,5.44,1.7,3.86,5.6,1.66,3.66,5.23
3540,Finland,Veikkausliiga,2019,18/08/2019,15:00,KPV Kokkola,HJK,2,1,H,6.0,3.87,1.63,7.5,3.9,1.75,5.54,3.67,1.64
3541,Finland,Veikkausliiga,2019,19/08/2019,16:30,Lahti,Honka,3,2,H,5.02,3.64,1.78,5.1,3.65,1.84,4.77,3.46,1.76
3542,Finland,Veikkausliiga,2019,19/08/2019,16:30,SJK,Rovaniemi,0,0,D,2.08,3.29,4.0,2.1,3.29,4.2,2.05,3.13,3.85
3543,Finland,Veikkausliiga,2019,19/08/2019,16:30,VPS,Mariehamn,2,1,H,3.92,4.01,1.88,4.2,4.01,1.98,3.81,3.63,1.9
3544,Finland,Veikkausliiga,2019,23/08/2019,16:30,HIFK,Ilves,2,2,D,3.47,3.3,2.25,3.6,3.3,2.26,3.45,3.18,2.16
3545,Finland,Veikkausliiga,2019,24/08/2019,11:00,Honka,HJK,0,1,A,3.89,3.21,2.14,3.89,3.27,2.46,3.64,3.14,2.12
3546,Finland,Veikkausliiga,2019,24/08/2019,15:00,KuPS,VPS,5,0,H,1.54,4.15,6.65,1.57,4.2,7.0,1.53,4.02,6.16
3547,Finland,Veikkausliiga,2019,25/08/2019,16:30,Mariehamn,SJK,1,0,H,1.88,3.65,4.36,1.95,3.66,4.6,1.88,3.45,4.15
3548,Finland,Veikkausliiga,2019,25/08/2019,16:30,Rovaniemi,Lahti,3,0,H,2.19,3.22,3.73,2.3,3.24,3.8,2.19,3.06,3.53
3549,Finland,Veikkausliiga,2019,26/08/2019,16:30,Inter Turku,KPV Kokkola,2,1,H,1.52,4.35,6.54,1.53,4.35,7.5,1.5,4.16,6.38
3550,Finland,Veikkausliiga,2019,27/08/2019,16:30,Ilves,HIFK,3,1,H,1.83,3.4,5.17,1.88,3.6,5.4,1.8,3.36,4.7
3551,Finland,Veikkausliiga,2019,31/08/2019,13:00,KPV Kokkola,Honka,0,1,A,3.99,3.7,1.95,4.1,3.7,2.05,3.78,3.49,1.94
3552,Finland,Veikkausliiga,2019,31/08/2019,14:00,SJK,KuPS,1,3,A,3.25,3.31,2.35,3.5,3.35,2.36,3.28,3.19,2.22
3553,Finland,Veikkausliiga,2019,31/08/2019,15:00,Ilves,Inter Turku,0,1,A,2.55,3.18,3.04,2.58,3.25,3.2,2.46,3.12,2.93
3554,Finland,Veikkausliiga,2019,31/08/2019,15:00,VPS,HIFK,3,2,H,2.62,3.42,2.78,2.72,3.42,2.83,2.55,3.29,2.7
3555,Finland,Veikkausliiga,2019,01/09/2019,15:00,Lahti,Mariehamn,0,1,A,3.47,3.4,2.21,3.6,3.4,2.25,3.29,3.28,2.18
3556,Finland,Veikkausliiga,2019,01/09/2019,16:30,HJK,Rovaniemi,2,2,D,1.42,4.38,9.19,1.44,4.75,10.0,1.38,4.43,8.37
3557,Finland,Veikkausliiga,2019,13/09/2019,16:30,HIFK,KPV Kokkola,3,1,H,2.29,3.36,3.33,2.33,3.4,3.4,2.19,3.27,3.25
3558,Finland,Veikkausliiga,2019,13/09/2019,16:30,SJK,VPS,1,1,D,2.1,3.4,3.79,2.11,3.4,3.9,2.05,3.24,3.66
3559,Finland,Veikkausliiga,2019,14/09/2019,15:00,Lahti,Rovaniemi,3,0,H,3.0,3.04,2.68,3.05,3.13,2.8,2.89,2.98,2.59
